Date,Region,Category,BTS_ID,Cell_ID,Layer,Overload_Flag,Overload_Period,Total_DataVol_GB,DataVol_DL_DRB_GB,DataVol_UL_DRB_GB,DataVol_DL_SRB_GB,DataVol_UL_SRB_GB,LTE_User_THP_DL_Mbps,LTE_User_THP_UL_Mbps,LTE_Cell_THP_DL_Mbps,LTE_Cell_THP_UL_Mbps,LTE_PrbUtil_UL_pct,LTE_PrbUtil_DL_pct,LTE_PDCCH_CCE_Load_pct,LTE_CceAgg_1,LTE_CceAgg_2,LTE_CceAgg_4,LTE_CceAgg_8,LTE_CFI3_Share_pct,PDCCH_Adm_Rej_Count,LTE_Max_RRC_CU,LTE_Avg_RRC_CU,LTE_Active_UL_Users_TTI,SR_Fail_Ratio,PUCCH_SR_Cong_Count
2024-05-19,Dakar,Dense Urban,DK0008,DK0008B,L2600,0,,17.2192,14.221,2.8862,0.0693,0.0427,11.734,2.174,9.842,1.637,29.78,41.61,21.87,8167244,3785503,1956179,476257,47.91,45,119.8,89.2,47.4,0.0113,329
2024-05-19,Dakar,Dense Urban,DK0008,DK0008C,L800,0,,11.1113,9.1972,1.84,0.0445,0.0296,13.776,2.651,10.451,1.891,20.5,29.01,13.64,8293156,3895995,1885624,492866,36.5,27,48.7,39.2,20.1,0.0072,214
2024-05-19,Dakar,Dense Urban,DK0008,DK0008C,L1800,0,,13.48,11.0382,2.35,0.0535,0.0383,12.751,2.495,10.005,1.831,25.82,35.05,17.71,8425154,4008663,2072662,504890,42.67,35,92.1,65.2,35.9,0.0091,274
2024-05-19,Dakar,Dense Urban,DK0008,DK0008C,L2600,0,,16.6179,13.7744,2.7385,0.0627,0.0422,11.636,2.134,9.25,1.677,29.27,40.79,21.9,7651633,4063808,2047855,470533,49.87,46,126.1,93.2,45.6,0.0115,343
2024-05-19,Dakar,Dense Urban,DK0009,DK0009A,L800,0,,11.3697,9.4089,1.8914,0.0415,0.0278,13.313,2.494,11.608,2.022,18.59,28.49,12.99,8273176,4076256,2013427,490111,35.87,27,48.2,41.9,19.5,0.0074,211
2024-05-19,Dakar,Dense Urban,DK0009,DK0009A,L1800,0,,13.9822,11.625,2.2682,0.0537,0.0354,11.406,2.377,10.552,1.74,24.41,36.6,17.76,8223722,3854516,2086864,474042,42.83,38,84.6,64.5,33.2,0.0098,263
2024-05-19,Dakar,Dense Urban,DK0009,DK0009A,L2600,0,,16.3849,13.3697,2.9082,0.065,0.042,10.481,2.265,9.808,1.592,30.57,43.52,21.4,7654768,3845324,2105509,507985,47.64,45,121.4,90.0,49.9,0.0115,312
2024-05-19,Dakar,Dense Urban,DK0009,DK0009B,L800,0,,10.3241,8.5252,1.7286,0.0411,0.0293,12.833,2.497,11.652,1.974,19.4,27.35,13.52,7770948,4206309,2104290,527846,36.76,30,50.8,38.8,20.1,0.0074,205
2024-05-19,Dakar,Dense Urban,DK0009,DK0009B,L1800,0,,13.4835,10.9926,2.3962,0.0562,0.0385,12.304,2.258,10.257,1.901,25.98,35.18,17.08,7699433,4097659,2075671,479416,45.19,38,86.1,66.6,36.0,0.0094,275
2024-05-19,Dakar,Dense Urban,DK0009,DK0009B,L2600,0,,16.02,13.1229,2.786,0.0659,0.0451,11.712,2.14,9.911,1.583,30.53,44.59,20.16,8015757,4152797,1998906,505130,45.96,45,113.9,94.5,48.3,0.0105,319
2024-05-19,Dakar,Dense Urban,DK0009,DK0009C,L800,0,,11.1246,9.1807,1.8726,0.0412,0.0302,12.976,2.66,11.197,2.005,20.27,28.07,12.81,8028590,4159840,2018366,479409,33.79,28,48.8,38.1,20.6,0.0075,207
2024-05-19,Dakar,Dense Urban,DK0009,DK0009C,L1800,0,,14.0248,11.6416,2.2879,0.0577,0.0376,12.251,2.364,10.45,1.73,26.8,34.8,17.99,7995726,3946645,2006880,485633,42.22,35,92.6,64.8,36.3,0.0092,288
2024-05-19,Dakar,Dense Urban,DK0009,DK0009C,L2600,0,,16.4935,13.4892,2.8979,0.0632,0.0432,11.706,2.067,9.436,1.581,31.65,41.64,20.68,7898068,3871447,2047248,502894,46.97,46,119.8,94.1,48.2,0.0104,313
2024-05-19,Dakar,Dense Urban,DK0010,DK0010A,L800,0,,11.1993,9.2732,1.8523,0.0441,0.0297,13.105,2.763,10.398,1.975,19.8,27.7,13.94,7828288,3921136,1899667,529676,35.62,28,48.5,38.8,20.6,0.0073,216
2024-05-19,Dakar,Dense Urban,DK0010,DK0010A,L1800,0,,14.7046,12.3378,2.2701,0.0584,0.0384,11.472,2.313,10.675,1.722,24.61,36.82,18.33,7546303,3885263,1990555,510957,41.81,37,86.5,68.4,35.7,0.0096,270
2024-05-19,Dakar,Dense Urban,DK0010,DK0010A,L2600,0,,16.3314,13.5463,2.677,0.0648,0.0432,10.461,2.237,9.286,1.755,30.82,45.06,21.97,7551186,3975756,1936000,489873,46.54,41,119.1,97.3,50.8,0.0111,314
2024-05-19,Dakar,Dense Urban,DK0010,DK0010B,L800,0,,10.7698,8.8674,1.8321,0.0427,0.0276,13.89,2.718,11.329,1.978,19.97,28.45,14.27,7671595,4032526,1998441,483480,37.09,29,49.8,41.3,19.8,0.007,224
2024-05-19,Dakar,Dense Urban,DK0010,DK0010B,L1800,0,,14.773,12.2522,2.4257,0.0594,0.0357,12.164,2.345,10.196,1.823,26.11,35.63,16.81,7849051,4103666,1970571,501572,45.22,38,91.8,67.2,35.2,0.009,277
2024-05-19,Dakar,Dense Urban,DK0010,DK0010B,L2600,0,,16.1891,13.3165,2.7637,0.0667,0.0423,11.556,2.075,9.305,1.607,29.12,42.84,21.17,7591110,3822086,1961447,474768,49.62,46,124.0,95.4,51.0,0.0109,310
2024-05-19,Dakar,Dense Urban,DK0010,DK0010C,L800,0,,10.439,8.4908,1.8757,0.0453,0.0271,14.174,2.518,10.821,2.023,19.42,28.81,13.88,8414740,3971218,2003479,516228,37.01,28,53.8,40.8,21.4,0.007,220
2024-05-19,Dakar,Dense Urban,DK0010,DK0010C,L1800,0,,13.9859,11.5819,2.3137,0.0538,0.0365,12.54,2.39,9.764,1.866,27.1,36.13,18.75,7723677,3785361,1890047,508783,43.68,37,91.0,69.7,36.0,0.0094,271
2024-05-19,Dakar,Dense Urban,DK0010,DK0010C,L2600,0,,16.1549,13.1473,2.9008,0.0641,0.0427,11.617,2.258,9.358,1.775,29.08,42.6,20.03,7954653,4237644,1961991,496979,51.32,42,123.7,95.1,50.4,0.011,330
2024-05-20,Dakar,Dense Urban,DK0001,DK0001A,L800,0,,17.5762,14.4609,2.9951,0.0715,0.0486,10.563,1.998,8.994,1.698,32.86,47.35,22.62,8300236,4014524,1903951,501119,53.98,44,87.7,64.2,31.8,0.0117,370
2024-05-20,Dakar,Dense Urban,DK0001,DK0001A,L1800,0,,23.1582,19.2146,3.7923,0.0865,0.0648,8.078,1.719,7.36,1.342,39.78,59.67,27.43,8238522,4037686,1904175,505541,65.66,60,137.9,116.2,55.3,0.0154,449
2024-05-20,Dakar,Dense Urban,DK0001,DK0001A,L2600,0,,26.4869,21.9731,4.3289,0.1098,0.0752,6.27,1.267,6.688,1.175,47.31,69.33,35.82,8119303,4154541,2003860,484497,69.44,73,187.2,151.0,77.1,0.0173,543
2024-05-20,Dakar,Dense Urban,DK0001,DK0001B,L800,0,,18.6575,15.4871,3.0581,0.0679,0.0445,11.026,2.114,9.24,1.629,33.08,45.72,22.27,7892135,4149888,1916390,522856,51.86,47,87.9,66.4,32.3,0.0121,369
2024-05-20,Dakar,Dense Urban,DK0001,DK0001B,L1800,0,,22.6184,18.7423,3.7181,0.0937,0.0644,8.155,1.596,7.184,1.392,43.69,57.76,30.41,7989033,3886765,2021674,504536,62.28,62,148.1,114.5,56.4,0.0159,468
2024-05-20,Dakar,Dense Urban,DK0001,DK0001B,L2600,0,,26.7892,21.9168,4.6973,0.1019,0.0733,6.686,1.322,6.46,1.214,48.55,68.33,33.28,7993592,4078778,1899304,524816,70.93,67,208.1,149.6,80.7,0.017,547
2024-05-20,Dakar,Dense Urban,DK0001,DK0001C,L800,0,,17.1554,14.2204,2.8195,0.0665,0.049,11.176,2.148,8.861,1.525,31.18,46.11,21.78,7647669,3855959,2073252,488818,48.72,47,84.4,64.5,33.5,0.0114,359
2024-05-20,Dakar,Dense Urban,DK0001,DK0001C,L1800,0,,22.4996,18.4861,3.8634,0.0916,0.0585,8.259,1.629,7.149,1.401,43.21,57.92,28.19,7822604,4144400,2096194,480403,59.79,62,142.0,113.7,59.8,0.0161,453
2024-05-20,Dakar,Dense Urban,DK0001,DK0001C,L2600,0,,26.6513,21.8145,4.6619,0.1064,0.0685,6.84,1.333,6.21,1.085,47.24,68.63,33.63,8371290,4006105,2091616,481253,75.42,68,205.6,152.1,80.8,0.019,559
2024-05-20,Dakar,Dense Urban,DK0002,DK0002A,L800,0,,17.2305,14.1146,2.9993,0.069,0.0477,10.102,1.945,9.557,1.709,30.81,48.04,22.41,8066946,4112253,2062928,484270,52.82,48,80.5,66.3,34.4,0.0118,342
2024-05-20,Dakar,Dense Urban,DK0002,DK0002A,L1800,0,,22.8236,18.6262,4.0424,0.0955,0.0595,8.674,1.587,7.98,1.402,43.65,56.43,27.56,8300764,3976395,2104681,511402,62.3,59,150.5,107.1,57.6,0.015,481
2024-05-20,Dakar,Dense Urban,DK0002,DK0002A,L2600,0,,28.5316,23.8244,4.5288,0.1023,0.0761,6.606,1.286,6.371,1.123,47.12,72.98,33.19,7965932,3864841,1883624,501397,70.26,70,191.5,156.2,82.4,0.0171,515
2024-05-20,Dakar,Dense Urban,DK0002,DK0002B,L800,0,,17.61,14.6546,2.8345,0.0732,0.0477,10.975,2.149,8.564,1.703,33.77,42.97,20.99,7676779,4225897,2012546,496426,53.39,48,79.1,68.6,34.9,0.0116,333
2024-05-20,Dakar,Dense Urban,DK0002,DK0002B,L1800,0,,23.5185,19.7417,3.6287,0.0903,0.0579,8.428,1.601,7.896,1.364,42.91,57.31,30.17,8402092,4118504,1897526,518535,65.3,58,137.7,116.7,54.7,0.0144,445
2024-05-20,Dakar,Dense Urban,DK0002,DK0002B,L2600,0,,27.071,22.3832,4.5025,0.11,0.0754,6.93,1.35,6.114,1.085,49.3,68.21,35.49,8357728,3984055,2035376,483942,73.69,73,194.8,156.7,74.8,0.0186,543
2024-05-20,Dakar,Dense Urban,DK0002,DK0002C,L800,0,,16.8603,13.8352,2.9095,0.0711,0.0444,11.248,2.127,8.823,1.681,33.19,44.15,23.0,7598592,4085319,2029159,527267,51.8,45,83.9,69.0,32.0,0.0119,361
2024-05-20,Dakar,Dense Urban,DK0002,DK0002C,L1800,0,,23.9562,19.8063,3.9951,0.0936,0.0613,8.309,1.586,7.953,1.307,43.84,59.75,27.75,8197241,4044062,1903064,470900,60.67,62,142.6,106.0,58.2,0.0152,467
2024-05-20,Dakar,Dense Urban,DK0002,DK0002C,L2600,0,,27.6772,23.258,4.2429,0.1022,0.0741,6.302,1.304,6.672,1.089,50.58,66.93,35.04,8281054,3812171,2091590,514585,71.59,67,189.4,152.4,79.4,0.0186,551
2024-05-20,Dakar,Dense Urban,DK0003,DK0003A,L800,0,,18.4858,15.4052,2.9637,0.0699,0.0469,10.231,2.117,8.987,1.689,31.23,45.95,21.58,8155897,4154694,1979257,490102,53.4,46,80.8,62.8,32.2,0.0114,335
2024-05-20,Dakar,Dense Urban,DK0003,DK0003A,L1800,0,,23.5352,19.5677,3.8137,0.0939,0.0598,8.279,1.634,7.523,1.285,40.66,59.86,30.55,7797841,3994482,1931523,494642,60.57,59,136.7,106.8,54.5,0.0157,455
2024-05-20,Dakar,Dense Urban,DK0003,DK0003A,L2600,0,,26.4965,21.5763,4.7393,0.1085,0.0723,6.685,1.277,6.164,1.137,49.34,72.66,35.15,8201526,3907557,2093365,508176,68.91,73,202.4,161.2,82.7,0.0176,509
2024-05-20,Dakar,Dense Urban,DK0003,DK0003B,L800,0,,17.5562,14.4712,2.9696,0.0696,0.0459,10.557,2.091,9.372,1.528,32.65,43.58,23.16,8052613,3950956,2073122,513906,53.49,48,80.4,68.2,31.8,0.0121,369
2024-05-20,Dakar,Dense Urban,DK0003,DK0003B,L1800,0,,24.2265,20.1591,3.9065,0.0963,0.0646,8.637,1.599,7.395,1.312,41.9,60.87,27.48,8184277,3916766,1963914,483631,60.75,62,137.0,113.3,59.8,0.0159,451
2024-05-20,Dakar,Dense Urban,DK0003,DK0003B,L2600,0,,27.8591,23.135,4.55,0.1041,0.07,6.653,1.361,6.54,1.152,50.37,67.26,32.66,8451873,4161862,2011822,498014,71.61,72,208.9,146.4,80.0,0.019,557
2024-05-20,Dakar,Dense Urban,DK0003,DK0003C,L800,0,,18.2264,15.1281,2.9753,0.0738,0.0492,10.651,2.128,9.618,1.613,31.63,43.49,22.68,7654719,4025413,1894481,529689,51.94,44,85.8,66.1,34.2,0.0121,359
2024-05-20,Dakar,Dense Urban,DK0003,DK0003C,L1800,0,,22.2367,18.3675,3.7181,0.0883,0.0627,8.262,1.541,7.562,1.344,42.39,62.63,30.15,8248602,3858979,2097720,492029,63.1,57,145.7,117.5,55.6,0.0148,442
2024-05-20,Dakar,Dense Urban,DK0003,DK0003C,L2600,0,,26.7977,21.9793,4.632,0.1124,0.074,6.507,1.319,6.52,1.149,49.61,70.41,32.89,8410730,4081204,2095140,488367,72.23,70,206.3,156.1,76.7,0.018,543
2024-05-20,Dakar,Dense Urban,DK0004,DK0004A,L800,0,,18.2047,15.2493,2.8424,0.0683,0.0448,10.17,1.968,8.568,1.568,31.24,46.01,21.6,8408574,3781754,1982192,480395,48.16,46,85.4,68.4,31.6,0.0121,336
2024-05-20,Dakar,Dense Urban,DK0004,DK0004A,L1800,0,,22.8907,18.8443,3.8928,0.0894,0.0642,8.398,1.65,7.285,1.344,39.56,59.7,29.05,7893922,4045178,2059843,473301,61.83,58,139.0,107.0,59.3,0.0145,438
2024-05-20,Dakar,Dense Urban,DK0004,DK0004A,L2600,0,,27.729,22.7761,4.7665,0.1134,0.073,6.579,1.277,6.723,1.086,48.25,67.18,32.99,7596173,3883949,1937917,485600,70.59,69,205.5,158.7,81.0,0.0174,546
2024-05-20,Dakar,Dense Urban,DK0004,DK0004B,L800,0,,18.0018,15.0618,2.8234,0.0695,0.0472,10.311,2.124,9.173,1.585,31.64,44.89,22.15,8042419,3989757,1916419,509918,48.53,44,85.2,64.8,33.7,0.0114,332
2024-05-20,Dakar,Dense Urban,DK0004,DK0004B,L1800,0,,24.1237,20.134,3.834,0.0914,0.0644,8.846,1.539,7.41,1.375,44.06,60.28,30.76,8174567,3765090,1997837,527328,61.11,64,139.1,117.1,58.0,0.0151,481
2024-05-20,Dakar,Dense Urban,DK0004,DK0004B,L2600,0,,26.196,21.3871,4.6287,0.1092,0.071,6.689,1.336,6.144,1.118,48.79,72.16,35.85,8415535,3942501,1989856,524437,69.11,74,200.3,148.6,82.1,0.0171,515
2024-05-20,Dakar,Dense Urban,DK0004,DK0004C,L800,0,,17.6827,14.7104,2.8575,0.0669,0.0479,10.194,2.186,9.563,1.604,33.13,47.31,22.39,8297932,4141804,2117016,487331,53.26,47,80.4,62.6,34.6,0.0116,366
2024-05-20,Dakar,Dense Urban,DK0004,DK0004C,L1800,0,,23.054,19.1575,3.7366,0.0957,0.0642,8.337,1.624,7.952,1.327,42.76,56.4,30.81,7650031,3845363,1916822,472819,65.65,60,142.5,117.9,55.3,0.0145,464
2024-05-20,Dakar,Dense Urban,DK0004,DK0004C,L2600,0,,26.8541,22.3384,4.3387,0.1077,0.0693,7.025,1.356,6.458,1.143,48.2,72.08,32.71,8228169,3978908,2015617,511265,75.02,73,193.4,147.9,77.3,0.0173,563
2024-05-20,Dakar,Dense Urban,DK0005,DK0005A,L800,0,,16.9351,13.8617,2.9502,0.0738,0.0495,11.121,2.067,9.21,1.554,31.06,44.1,22.32,8052163,3863818,1925680,515282,49.4,47,80.7,65.3,33.9,0.0124,334
2024-05-20,Dakar,Dense Urban,DK0005,DK0005A,L1800,0,,23.6785,19.5967,3.9325,0.0887,0.0605,8.571,1.667,7.575,1.385,42.29,56.92,30.04,7771428,4227346,2073251,515455,65.79,60,135.7,110.2,56.0,0.0148,450
2024-05-20,Dakar,Dense Urban,DK0005,DK0005A,L2600,0,,27.3792,22.9392,4.2643,0.1056,0.0702,6.428,1.357,6.715,1.171,51.33,71.96,32.43,8302906,3980138,2001685,528721,76.97,70,195.0,145.6,78.5,0.0175,510
2024-05-20,Dakar,Dense Urban,DK0005,DK0005B,L800,0,,17.3861,14.3149,2.9566,0.0693,0.0453,10.087,2.142,8.781,1.692,31.67,47.98,23.54,8053384,4015323,1966483,523851,49.67,47,84.9,68.7,33.2,0.0114,345
2024-05-20,Dakar,Dense Urban,DK0005,DK0005B,L1800,0,,23.4366,19.5854,3.7016,0.0917,0.0579,8.471,1.625,7.543,1.308,43.12,62.56,28.4,8467815,3812321,1947084,487072,64.94,58,144.6,117.3,60.1,0.0162,477
2024-05-20,Dakar,Dense Urban,DK0005,DK0005B,L2600,0,,26.3535,21.8615,4.3192,0.1023,0.0705,7.016,1.305,6.319,1.082,49.95,74.12,36.23,8045896,4157172,1908634,529472,73.33,71,194.9,160.2,83.3,0.019,546
2024-05-20,Dakar,Dense Urban,DK0005,DK0005C,L800,0,,17.6639,14.6928,2.8545,0.0718,0.0448,11.255,2.162,9.214,1.609,33.54,46.23,23.3,7868567,4169429,1880993,481078,52.7,48,83.1,62.7,31.7,0.0115,356
2024-05-20,Dakar,Dense Urban,DK0005,DK0005C,L1800,0,,23.0158,18.8782,3.9909,0.0875,0.0592,8.596,1.658,7.53,1.422,39.78,56.77,27.42,8107980,3815327,2083039,503365,61.05,62,146.6,117.4,54.8,0.0149,435
2024-05-20,Dakar,Dense Urban,DK0005,DK0005C,L2600,0,,28.0282,23.09,4.7587,0.1041,0.0754,6.888,1.241,6.567,1.098,48.8,72.44,35.99,8211149,3868916,2067995,504669,72.45,69,203.6,153.2,77.1,0.0172,548
2024-05-20,Dakar,Dense Urban,DK0006,DK0006A,L800,0,,18.0124,14.8011,3.0924,0.072,0.0469,10.433,2.12,8.888,1.578,33.35,44.45,21.28,7695588,4022583,2072114,483884,51.56,44,83.2,62.3,35.4,0.0116,337
2024-05-20,Dakar,Dense Urban,DK0006,DK0006A,L1800,0,,23.5532,19.7185,3.6879,0.0865,0.0603,8.478,1.585,7.506,1.319,44.02,57.85,27.77,7877720,3916363,2021662,514341,66.17,62,151.5,112.9,53.9,0.0147,450
2024-05-20,Dakar,Dense Urban,DK0006,DK0006A,L2600,0,,26.607,22.0324,4.3944,0.1101,0.0701,6.531,1.359,6.782,1.081,49.34,69.32,34.17,8439957,4104651,2109657,491021,69.93,73,199.5,161.0,82.8,0.0178,562
2024-05-20,Dakar,Dense Urban,DK0006,DK0006B,L800,0,,17.2495,14.3095,2.8214,0.0699,0.0487,10.593,2.058,8.602,1.546,32.01,45.54,21.15,7603948,4051459,2009842,513911,52.24,45,85.3,65.8,31.5,0.0116,359
2024-05-20,Dakar,Dense Urban,DK0006,DK0006B,L1800,0,,23.8725,20.067,3.6537,0.0887,0.0631,7.951,1.533,7.416,1.322,41.99,57.88,27.36,8397647,4229160,2118296,528173,65.97,61,143.5,105.7,59.8,0.0148,472
2024-05-20,Dakar,Dense Urban,DK0006,DK0006B,L2600,0,,27.8436,23.0331,4.6358,0.1031,0.0715,6.826,1.219,6.374,1.125,51.32,70.37,34.48,7599053,3841116,2059835,499690,70.04,67,194.6,151.3,78.1,0.017,567
2024-05-20,Dakar,Dense Urban,DK0006,DK0006C,L800,0,,17.5803,14.4599,3.0087,0.0677,0.0441,10.925,2.166,9.159,1.558,32.94,48.06,23.47,8019521,4167426,2061557,492027,50.38,46,79.1,66.4,33.7,0.0121,343
2024-05-20,Dakar,Dense Urban,DK0006,DK0006C,L1800,0,,22.0992,18.0921,3.8481,0.0953,0.0637,8.662,1.637,7.785,1.291,40.53,63.05,28.77,7905998,3797087,1987592,509532,65.38,60,150.9,111.1,57.1,0.0156,438
2024-05-20,Dakar,Dense Urban,DK0006,DK0006C,L2600,0,,27.5561,22.9534,4.4264,0.1019,0.0744,7.011,1.307,6.334,1.177,51.91,68.64,34.45,7751001,4068331,2069713,482818,73.48,69,197.4,157.7,74.8,0.0185,530
2024-05-20,Dakar,Dense Urban,DK0007,DK0007A,L800,0,,17.7669,14.7336,2.9126,0.0726,0.0482,9.994,1.979,8.802,1.625,31.41,43.54,21.12,7891500,3948744,2041794,478475,50.26,45,83.5,67.7,32.8,0.0124,369
2024-05-20,Dakar,Dense Urban,DK0007,DK0007A,L1800,0,,22.4785,18.4875,3.8319,0.0963,0.0628,8.736,1.684,7.683,1.378,40.85,57.42,29.32,7602156,3881531,2025989,475662,64.53,61,136.8,111.6,58.7,0.0154,480
2024-05-20,Dakar,Dense Urban,DK0007,DK0007A,L2600,0,,28.3141,23.7116,4.4264,0.1049,0.0712,6.629,1.246,6.627,1.207,49.36,66.45,36.19,7850791,3865325,1970765,497572,71.24,71,208.2,156.8,77.5,0.0169,547
2024-05-20,Dakar,Dense Urban,DK0007,DK0007B,L800,0,,17.4834,14.4502,2.9133,0.0733,0.0465,10.169,2.077,9.31,1.584,31.21,44.94,21.95,7696433,4064826,2065315,507136,50.97,47,83.8,65.0,31.6,0.0118,333
2024-05-20,Dakar,Dense Urban,DK0007,DK0007B,L1800,0,,23.2115,19.2319,3.8233,0.0957,0.0605,8.816,1.618,7.981,1.297,43.97,61.67,28.17,8476357,3885388,1999239,513473,59.77,60,144.3,112.8,59.0,0.0154,485
2024-05-20,Dakar,Dense Urban,DK0007,DK0007B,L2600,0,,27.669,22.9098,4.5803,0.1073,0.0717,6.654,1.366,6.502,1.088,50.45,67.42,33.86,7608660,3834747,2061370,491996,69.04,73,186.3,160.1,79.8,0.0188,525
2024-05-20,Dakar,Dense Urban,DK0007,DK0007C,L800,0,,16.9401,14.046,2.7731,0.0719,0.0491,10.885,2.094,8.547,1.596,33.88,45.88,21.6,7636597,3948351,1913920,527486,53.03,46,88.6,62.5,32.1,0.0112,335
2024-05-20,Dakar,Dense Urban,DK0007,DK0007C,L1800,0,,23.213,19.1087,3.9504,0.0934,0.0606,7.889,1.595,7.368,1.309,41.53,61.02,29.92,7701319,4055460,1957492,484188,67.34,57,149.1,110.2,60.3,0.0147,486
2024-05-20,Dakar,Dense Urban,DK0007,DK0007C,L2600,0,,27.9029,23.1835,4.5339,0.1114,0.074,6.533,1.362,6.778,1.119,48.06,73.22,33.4,8400819,4077300,2111599,519003,75.99,68,198.0,152.7,81.9,0.0176,551
2024-05-20,Dakar,Dense Urban,DK0008,DK0008A,L800,0,,17.9382,14.9624,2.857,0.0708,0.0479,10.805,2.024,8.839,1.585,30.45,46.39,22.82,7563998,4227050,2068925,512731,53.0,48,81.6,65.1,34.0,0.0122,360
2024-05-20,Dakar,Dense Urban,DK0008,DK0008A,L1800,0,,23.4606,19.4645,3.8435,0.0898,0.0628,8.313,1.549,7.852,1.381,42.04,62.43,29.86,8082276,4126230,2087149,505391,66.42,62,144.2,110.9,54.8,0.0144,443
2024-05-20,Dakar,Dense Urban,DK0008,DK0008A,L2600,0,,26.2002,21.6706,4.3519,0.1061,0.0717,6.925,1.275,6.234,1.217,52.46,72.42,33.65,7908373,3846500,1943123,510484,73.74,71,200.9,154.1,83.5,0.0188,556
2024-05-20,Dakar,Dense Urban,DK0008,DK0008B,L800,0,,16.9559,13.9247,2.9156,0.0712,0.0445,11.154,1.996,8.546,1.606,30.72,46.88,23.15,7937310,4227068,2003461,501603,52.67,44,80.6,67.8,31.6,0.0114,355
2024-05-20,Dakar,Dense Urban,DK0008,DK0008B,L1800,0,,23.4621,19.4087,3.8984,0.0965,0.0585,8.255,1.571,7.862,1.304,43.06,63.23,28.72,7969515,3960817,2010503,496840,65.3,57,142.5,112.6,54.0,0.0146,452
2024-05-20,Dakar,Dense Urban,DK0008,DK0008B,L2600,0,,26.9758,22.0723,4.7271,0.1017,0.0747,6.304,1.348,6.391,1.17,47.59,72.71,34.15,7565106,4143402,2057775,515960,72.76,67,206.9,156.9,82.9,0.0174,552
2024-05-20,Dakar,Dense Urban,DK0008,DK0008C,L800,0,,18.6244,15.4089,3.0992,0.0687,0.0477,10.517,2.183,8.94,1.592,30.33,44.83,21.72,7643700,3776500,1883757,492724,50.19,45,83.3,68.6,32.6,0.0121,331
2024-05-20,Dakar,Dense Urban,DK0008,DK0008C,L1800,0,,24.0065,20.1134,3.7421,0.0902,0.0608,8.139,1.704,7.163,1.283,41.5,57.27,29.95,7745678,3896418,1941902,523963,66.01,61,134.5,109.3,57.1,0.0153,445
2024-05-20,Dakar,Dense Urban,DK0008,DK0008C,L2600,0,,27.372,22.8602,4.3332,0.1077,0.071,6.541,1.276,6.399,1.115,48.0,67.72,34.88,7765330,3772369,1984688,499686,77.01,73,188.6,153.5,81.6,0.0187,548
2024-05-20,Dakar,Dense Urban,DK0009,DK0009A,L800,0,,18.3731,15.3206,2.9367,0.0692,0.0467,10.051,1.945,9.199,1.57,31.84,46.65,21.91,8157581,3964444,1887115,520591,52.7,47,83.6,62.1,34.2,0.011,344
2024-05-20,Dakar,Dense Urban,DK0009,DK0009A,L1800,0,,23.267,19.1874,3.9273,0.0903,0.062,7.923,1.667,7.3,1.272,42.82,56.53,28.9,8343768,3935173,2037269,523430,65.33,61,141.1,117.0,55.5,0.0154,477
2024-05-20,Dakar,Dense Urban,DK0009,DK0009A,L2600,0,,26.4192,21.7619,4.4736,0.1118,0.0719,6.669,1.29,6.409,1.212,51.23,71.49,34.59,7552764,4132244,2000314,529817,73.17,73,205.9,148.6,79.7,0.019,523
2024-05-20,Dakar,Dense Urban,DK0009,DK0009B,L800,0,,18.615,15.4493,3.0482,0.0727,0.0448,10.163,2.15,9.229,1.631,33.89,43.71,23.42,8048804,3829375,1984807,515623,48.46,49,81.0,61.4,34.2,0.0116,341
2024-05-20,Dakar,Dense Urban,DK0009,DK0009B,L1800,0,,23.0907,19.2337,3.7098,0.0864,0.0609,8.332,1.571,7.487,1.394,44.27,61.34,28.68,7891405,3806364,1908502,524870,66.9,61,138.2,113.3,57.9,0.016,456
2024-05-20,Dakar,Dense Urban,DK0009,DK0009B,L2600,0,,26.2635,21.6454,4.4435,0.1057,0.0689,6.304,1.26,6.335,1.209,48.28,72.71,35.17,7943676,4014413,1993904,502746,73.07,71,205.3,157.1,78.1,0.0181,525
2024-05-20,Dakar,Dense Urban,DK0009,DK0009C,L800,0,,16.9183,13.7516,3.0502,0.0723,0.0442,10.117,2.141,9.333,1.579,30.78,43.71,23.04,8413657,4047022,1951155,528702,49.82,47,87.9,67.1,35.1,0.0113,344
2024-05-20,Dakar,Dense Urban,DK0009,DK0009C,L1800,0,,23.5028,19.5314,3.82,0.0883,0.0631,8.203,1.704,7.787,1.326,42.01,62.82,29.37,8244998,4219599,2066317,472489,61.69,59,143.5,109.7,58.0,0.0161,472
2024-05-20,Dakar,Dense Urban,DK0009,DK0009C,L2600,0,,26.08,21.1638,4.7416,0.1039,0.0707,6.314,1.244,6.782,1.163,47.92,67.57,35.66,7640346,3927113,1974590,474470,72.23,74,204.7,148.7,81.7,0.0175,554
2024-05-20,Dakar,Dense Urban,DK0010,DK0010A,L800,0,,18.1481,14.985,3.0443,0.0743,0.0445,10.317,2.097,9.135,1.687,30.64,45.57,21.83,7590194,4117948,1992768,474088,47.94,44,82.6,68.4,32.5,0.0112,354
2024-05-20,Dakar,Dense Urban,DK0010,DK0010A,L1800,0,,23.1338,19.0635,3.9206,0.0904,0.0593,8.611,1.625,7.874,1.277,40.08,58.85,28.47,7565913,3890109,1995352,512476,61.6,63,149.1,108.3,56.6,0.0162,464
