Layer_enc,Cell_enc,BTS_enc,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,Overload_Flag,LTE_PDCCH_CCE_Load_pct,LTE_CFI3_Share_pct,LTE_CceAgg_1,LTE_CceAgg_2,LTE_CceAgg_4,LTE_CceAgg_8,PDCCH_Adm_Rej_Count,LTE_Max_RRC_CU,LTE_Active_UL_Users_TTI,SR_Fail_Ratio,PUCCH_SR_Cong_Count,DL_UL_Vol_Ratio,PRB_Total,Lat,Lon,Azimuth,PCI,EARFCN,TAC,Total_DataVol_GB,LTE_Avg_RRC_CU,LTE_Cell_THP_DL_Mbps,LTE_PrbUtil_DL_pct
2,23,7,2,22,5,21,0,0,24.42,53.95,8038961,4100079,1950728,528905,51,92.7,36.4,0.013,359,4.660493722745279,81.99000000000001,14.716365,-17.427395,352,129,300,2001,18.5251,69.1,9.077,47.02
0,15,5,2,22,5,21,0,0,30.27,62.55,8453461,4158655,1993153,490532,63,142.9,58.2,0.0158,458,4.9799242855895836,110.39,14.695796,-17.46843,68,40,300,2001,23.9331,115.0,7.281,64.64
0,29,9,2,22,5,21,0,0,32.14,63.65,8405482,4071770,1976528,490507,62,144.6,60.7,0.0168,470,5.049316625050228,112.49,14.732819,-17.485155,339,17,6300,2001,25.2594,115.4,7.549,66.46
2,29,9,2,22,5,21,0,0,24.48,54.88,7806862,4075377,2057544,487204,49,86.5,34.3,0.012,364,4.6869000743967595,79.71000000000001,14.732819,-17.485155,339,402,1650,2001,17.9443,66.6,8.637,47.44
1,28,9,2,22,5,21,0,0,34.17,73.81,7613057,3976497,1936386,509939,73,214.3,80.3,0.0181,561,5.227639416954356,127.57,14.732819,-17.485155,220,86,6300,2001,29.2864,154.9,5.736,75.25
0,28,9,2,22,5,21,0,0,31.22,64.34,7870678,4104042,2024218,493311,63,152.7,60.0,0.0161,513,5.333200417370152,110.66999999999999,14.732819,-17.485155,220,265,1650,2001,24.2396,119.6,7.125,66.16
2,28,9,2,22,5,21,0,0,23.26,55.84,8001047,3929382,2077383,500621,52,87.6,36.6,0.0129,355,4.9901731453071925,80.13,14.732819,-17.485155,220,248,6300,2001,18.8394,66.8,9.158,47.83
1,27,9,2,22,5,21,0,0,35.46,75.26,8456607,4041382,1993282,485393,73,201.5,87.8,0.0199,563,4.992901275675288,126.06,14.732819,-17.485155,21,168,300,2001,28.2227,170.8,5.908,72.36
0,27,9,2,22,5,21,0,0,29.6,69.01,8276878,3906774,1991084,494863,63,145.0,57.2,0.0163,509,4.953149090800389,108.26,14.732819,-17.485155,21,370,1650,2001,23.262,110.8,7.506,66.4
2,27,9,2,22,5,21,0,0,23.57,51.67,8230621,4055775,2113517,498303,47,93.1,34.8,0.0117,370,4.970906937390844,83.7,14.732819,-17.485155,21,269,300,2001,17.9409,65.3,8.546,50.36
1,26,8,2,22,5,21,0,0,35.96,74.88,7826009,4152356,1992275,514733,79,219.9,84.0,0.0194,553,4.902589073151965,132.56,14.730851,-17.42687,313,38,300,2001,28.9758,157.5,5.837,77.63
0,26,8,2,22,5,21,0,0,31.05,69.14,7805271,4227908,1951124,507848,68,155.5,58.2,0.0164,465,5.394919147175863,108.94999999999999,14.730851,-17.42687,313,175,6300,2001,24.9844,111.5,7.105,63.15
1,25,8,2,22,5,21,0,0,36.73,76.7,8208762,3836512,2081736,514443,72,217.1,80.4,0.0201,577,4.919144538548807,126.1,14.730851,-17.42687,232,46,6300,2001,27.4296,160.1,6.218,72.62
0,25,8,2,22,5,21,0,0,29.52,64.46,8038485,3762828,1902771,486110,65,145.5,63.1,0.0168,497,4.553036432813647,110.34,14.730851,-17.42687,232,221,1650,2001,23.4837,119.5,7.499,66.38
2,25,8,2,22,5,21,0,0,22.67,53.18,7870373,4184963,2077874,484343,50,86.3,33.6,0.0124,365,5.441783765778725,83.53999999999999,14.730851,-17.42687,232,122,1650,2001,18.9383,70.6,8.788,48.0
1,24,8,2,22,5,21,0,0,38.09,77.21,7809355,4180800,1949731,500282,76,200.5,80.3,0.018,536,5.0251092394199395,130.89999999999998,14.730851,-17.42687,0,72,1650,2001,28.4501,172.6,6.378,77.07
0,24,8,2,22,5,21,0,0,30.88,69.14,8197551,3919213,1991075,496880,63,152.0,63.6,0.0168,509,4.982524240784236,111.46000000000001,14.730851,-17.42687,0,367,300,2001,24.8444,116.8,7.543,64.73
2,24,8,2,22,5,21,0,0,23.83,51.64,8473809,3924594,2085484,490746,49,88.2,37.0,0.013,372,4.797250756331737,82.88,14.730851,-17.42687,0,285,300,2001,18.7329,67.3,8.304,49.47
1,23,7,2,22,5,21,0,0,37.66,73.14,7981666,3975996,2072764,495573,72,204.8,84.6,0.0199,546,5.291651444480571,121.5,14.716365,-17.427395,352,230,6300,2001,29.929,167.6,5.661,71.1
0,23,7,2,22,5,21,0,0,29.71,65.72,8072317,4142003,2009640,473603,67,143.6,61.5,0.0171,468,4.684139406631813,106.45,14.716365,-17.427395,352,424,1650,2001,24.0882,118.0,7.544,59.42
1,22,7,2,22,5,21,0,0,34.14,80.85,8464114,4133175,1959128,511092,74,207.6,83.1,0.0181,580,4.787087974616677,128.44,14.716365,-17.427395,208,182,6300,2001,27.5231,169.7,6.337,77.6
2,15,5,2,22,5,21,0,0,24.19,52.11,7735514,3938237,1903499,499708,49,84.6,34.7,0.0124,392,4.832686779964273,85.45,14.695796,-17.46843,68,127,300,2001,18.21,72.9,8.859,50.93
1,29,9,2,22,5,21,0,0,37.92,78.2,8433836,3863706,2087269,485514,73,217.5,78.9,0.0182,567,4.907565194555622,125.41,14.732819,-17.485155,339,213,1650,2001,28.0073,157.6,5.767,72.09
0,14,4,2,22,5,21,0,0,29.55,64.32,7681275,4115402,1989816,473537,61,145.9,62.5,0.0168,464,5.2597190298925804,103.46000000000001,14.741199,-17.462393,281,232,300,2001,25.4542,120.1,6.871,59.9
2,6,2,2,22,5,21,0,0,23.08,50.06,7728356,3920468,1928032,514285,51,84.9,35.9,0.0121,372,5.3086563102009,77.55,14.679119,-17.472514,117,293,300,2001,19.5237,69.4,9.209,45.62
1,5,1,2,22,5,21,0,0,37.71,76.59,7733103,3990762,2117184,498712,72,216.9,81.7,0.0195,573,5.475732125591437,129.72,14.734633,-17.444613,251,325,300,2001,29.2611,162.4,5.794,75.81
0,5,1,2,22,5,21,0,0,29.1,66.62,8108724,3790162,1995815,523103,63,146.0,63.2,0.0158,476,4.542411118429632,110.69,14.734633,-17.444613,251,100,6300,2001,23.5764,115.7,6.863,63.9
2,5,1,2,22,5,21,0,0,24.48,50.86,8079425,3898701,1937945,474419,51,84.3,33.5,0.0117,366,4.770433749900522,82.8,14.734633,-17.444613,251,109,1650,2001,18.0342,68.7,8.612,49.37
1,4,1,2,22,5,21,0,0,38.17,73.15,8452952,3924970,1968058,489633,76,215.7,83.1,0.018,560,5.012740418959828,128.46,14.734633,-17.444613,175,473,1650,2001,27.4181,170.2,6.226,77.97
0,4,1,2,22,5,21,0,0,29.87,65.1,8389157,3857213,1909210,488246,65,144.7,61.2,0.0157,478,5.296760151776859,107.32,14.734633,-17.444613,175,428,300,2001,24.5216,115.0,7.171,65.25
2,4,1,2,22,5,21,0,0,24.0,55.07,7805386,3893038,1970217,518007,47,91.0,33.9,0.013,367,4.817798251994646,77.80000000000001,14.734633,-17.444613,175,439,6300,2001,19.0863,67.0,9.181,45.84
1,3,1,2,22,5,21,0,0,34.85,78.65,7911165,4234479,1905622,483912,72,217.7,83.6,0.0187,544,5.083198525908852,127.06,14.734633,-17.444613,110,486,6300,2001,29.7551,153.7,5.745,76.16
0,3,1,2,22,5,21,0,0,29.94,63.94,8022371,4142848,2069089,492984,61,146.8,58.3,0.0164,470,5.352465052778124,109.18,14.734633,-17.444613,110,317,1650,2001,24.7139,123.8,7.487,62.49
2,3,1,2,22,5,21,0,0,24.23,53.58,8133178,4039839,2050629,515516,47,85.8,33.9,0.0117,371,4.7614700847056035,80.78,14.734633,-17.444613,110,116,300,2001,18.929,65.6,8.882,46.76
1,2,0,2,22,5,21,0,0,37.54,75.79,7808676,3919876,2093265,484918,72,214.9,85.5,0.0186,585,4.898772703123904,131.81,14.74571,-17.452823,350,191,1650,2001,29.8669,164.3,5.83,77.31
0,2,0,2,22,5,21,0,0,30.85,68.84,8309561,3783080,1956079,497478,63,144.1,61.2,0.0153,503,5.004295853877818,105.35,14.74571,-17.452823,350,451,300,2001,25.4514,111.4,7.44,61.18
2,2,0,2,22,5,21,0,0,22.34,53.89,8112514,3995754,2032387,498468,51,83.6,34.5,0.0119,360,5.124649460249349,79.53,14.74571,-17.452823,350,298,6300,2001,18.5608,69.4,8.409,46.5
1,1,0,2,22,5,21,0,0,36.46,78.75,8083035,3861518,1886948,525422,72,211.9,79.0,0.0183,585,4.998078961963446,125.16,14.74571,-17.452823,208,434,300,2001,30.1747,157.0,6.352,74.08
0,1,0,2,22,5,21,0,0,31.39,65.06,8469088,3957035,2092135,513534,61,153.4,60.8,0.017,460,4.992054891475871,110.64,14.74571,-17.452823,208,483,1650,2001,25.2053,124.6,6.823,63.59
2,1,0,2,22,5,21,0,0,24.71,53.24,7733284,4140298,2109704,472282,51,87.4,37.3,0.0126,375,4.798734258793013,85.12,14.74571,-17.452823,208,387,300,2001,18.9305,68.8,9.255,50.59
1,0,0,2,22,5,21,0,0,37.29,76.9,8063633,4065445,1919643,503995,73,215.1,82.1,0.0193,590,5.252724852630308,126.2,14.74571,-17.452823,17,461,1650,2001,29.2546,154.0,5.768,76.84
0,0,0,2,22,5,21,0,0,32.37,67.85,8142880,4045804,1949847,506302,62,143.0,60.4,0.0159,497,5.178490612614342,109.7,14.74571,-17.452823,17,113,1650,2001,24.0388,120.4,7.25,63.64
2,0,0,2,22,5,21,0,0,24.0,55.7,8291919,3782962,1967754,483078,52,89.9,35.1,0.0119,357,5.050156623843818,80.94,14.74571,-17.452823,17,457,6300,2001,18.275,69.9,9.268,48.51
0,6,2,2,22,5,21,0,0,29.1,68.75,8338111,4022210,1962527,512746,64,146.4,58.2,0.0162,480,5.2654782257659924,103.86,14.679119,-17.472514,117,475,300,2001,24.2667,114.6,6.966,60.06
1,6,2,2,22,5,21,0,0,36.73,78.69,7755702,3761336,1991289,500596,71,209.4,82.9,0.0189,591,4.939480594807793,132.62,14.679119,-17.472514,117,296,6300,2001,28.5126,168.0,6.244,77.43
1,14,4,2,22,5,21,0,0,38.14,76.92,7551451,4098249,2023191,470389,72,216.6,80.8,0.0187,589,5.364895297555446,124.47,14.741199,-17.462393,281,315,300,2001,29.0322,159.7,6.263,75.22
0,7,2,2,22,5,21,0,0,32.04,69.17,7560323,3883749,1960814,489949,63,155.7,62.6,0.016,477,5.0168611284622475,101.56,14.679119,-17.472514,150,462,6300,2001,23.2124,111.9,7.422,59.53
2,7,2,2,22,5,21,0,0,22.76,52.38,8403415,4202429,1947850,502749,47,87.1,33.7,0.012,353,4.893007928628023,82.28,14.679119,-17.472514,150,399,300,2001,18.6403,70.5,9.049,47.31
2,14,4,2,22,5,21,0,0,22.3,53.02,7891841,3917277,2091694,498192,47,89.4,33.9,0.0128,375,4.776633265582509,84.56,14.741199,-17.462393,281,245,1650,2001,18.8824,68.6,9.314,50.44
1,13,4,2,22,5,21,0,0,35.35,80.92,8274085,3778434,1974506,513231,76,217.6,88.6,0.0199,579,4.861254584287934,125.65,14.741199,-17.462393,156,466,1650,2001,28.8263,162.9,6.058,74.42
0,13,4,2,22,5,21,0,0,30.94,68.66,7747886,4009345,1930892,501524,65,147.3,59.3,0.0156,475,4.949392008126049,110.59,14.741199,-17.462393,156,118,1650,2001,23.1489,120.6,6.889,63.93
2,13,4,2,22,5,21,0,0,22.86,53.76,8434950,3968299,1997997,514380,48,89.3,33.7,0.0127,375,4.895152148107314,80.17,14.741199,-17.462393,156,337,300,2001,18.8809,69.2,9.082,45.36
1,12,4,2,22,5,21,0,0,36.76,76.26,8425031,4171004,1988502,477101,77,202.1,88.3,0.0197,575,5.430839204573366,127.63,14.741199,-17.462393,1,93,300,2001,29.3812,155.6,6.243,72.71
2,12,4,2,22,5,21,0,0,22.79,53.49,7854768,3989690,2037430,493744,52,85.0,35.7,0.013,381,5.099608260956676,80.88,14.741199,-17.462393,1,331,1650,2001,18.422,66.1,8.84,46.52
1,11,3,2,22,5,21,0,0,38.23,73.57,7864374,3836436,2081298,472632,80,219.0,87.1,0.0182,597,4.964183023987886,130.41,14.732595,-17.505634,247,169,6300,2001,28.0656,160.6,6.151,77.04
0,11,3,2,22,5,21,0,0,32.03,69.33,7632032,4197412,2111927,513577,61,146.8,63.0,0.0169,483,5.0975014119458875,105.94,14.732595,-17.505634,247,294,1650,2001,25.655,120.1,7.508,60.24
2,11,3,2,22,5,21,0,0,23.07,54.66,7756089,3784410,2010531,474621,49,86.9,35.7,0.0124,389,5.207586776530598,80.97,14.732595,-17.505634,247,382,1650,2001,18.5323,70.2,8.56,48.35
0,12,4,2,22,5,21,0,0,31.6,66.21,7802066,4142276,2030386,516332,67,147.4,56.9,0.0156,474,4.692997295867704,105.34,14.741199,-17.462393,1,309,1650,2001,23.9332,114.7,6.784,59.65
0,10,3,2,22,5,21,0,0,31.14,62.96,8285406,3853740,2089695,525591,65,151.9,61.3,0.0161,457,5.496671688407898,106.25999999999999,14.732595,-17.505634,219,394,6300,2001,24.9685,111.7,7.347,60.96
2,10,3,2,22,5,21,0,0,24.18,52.9,7735817,4197632,1897369,478810,49,88.8,34.4,0.0122,366,4.855296778010496,80.12,14.732595,-17.505634,219,315,300,2001,19.2172,66.8,9.03,46.1
1,9,3,2,22,5,21,0,0,34.41,80.52,7539990,3854116,2066846,516277,77,203.8,82.5,0.0181,547,5.304515273856993,123.91999999999999,14.732595,-17.505634,44,466,300,2001,29.7799,164.1,5.773,71.71
1,7,2,2,22,5,21,0,0,35.32,72.61,8045229,4150321,1970915,489918,79,221.2,86.8,0.0193,557,4.999598448683954,128.09,14.679119,-17.472514,150,202,1650,2001,28.6587,164.8,6.061,76.99
0,9,3,2,22,5,21,0,0,29.14,69.82,7575485,4175219,1974479,475094,63,157.0,58.6,0.0171,469,4.868343048541882,106.38,14.732595,-17.505634,44,380,1650,2001,23.2992,114.3,7.41,60.71
2,9,3,2,22,5,21,0,0,24.15,53.89,8195793,3889266,2095375,498366,48,88.5,34.1,0.0118,357,5.2817698853343975,80.45,14.732595,-17.505634,44,273,1650,2001,18.9016,65.1,9.069,45.84
1,8,2,2,22,5,21,0,0,35.92,73.8,8309673,3896514,1927150,522872,78,198.8,79.8,0.0188,587,5.0181587762242215,129.6,14.679119,-17.472514,340,439,300,2001,28.094,158.8,5.772,77.14
0,8,2,2,22,5,21,0,0,32.25,70.45,7866314,4041645,2061903,506825,63,143.1,57.8,0.0154,502,4.925767879989706,108.21000000000001,14.679119,-17.472514,340,39,300,2001,23.1194,116.2,7.076,62.39
2,8,2,2,22,5,21,0,0,22.69,55.2,8013296,4100436,2073389,514216,46,87.4,35.9,0.012,348,4.779861970717365,81.46,14.679119,-17.472514,340,65,300,2001,18.4178,65.3,8.87,49.47
1,10,3,2,22,5,21,0,0,37.88,73.45,7730808,4160743,2110265,485760,74,212.4,85.2,0.0183,558,4.849723803238448,127.4,14.732595,-17.505634,219,211,1650,2001,29.631,171.1,6.246,77.67
0,19,6,3,23,5,21,0,0,28.38,65.77,7626465,4094022,1934511,477037,57,143.2,55.5,0.0151,443,4.742579700235933,98.82,14.683547,-17.438945,167,471,6300,2001,22.3136,110.3,7.313,57.62
1,19,6,3,23,5,21,0,0,33.12,76.6,7603322,3915921,2079499,516978,72,191.1,76.6,0.017,539,4.815226300462537,117.21000000000001,14.683547,-17.438945,167,251,6300,2001,26.1316,150.3,6.401,68.75
2,20,6,3,23,5,21,0,0,23.38,48.74,8097148,4070604,1888880,503203,48,85.4,32.8,0.0119,344,4.9922464010891305,77.3,14.683547,-17.438945,327,423,300,2001,18.128,62.6,8.707,45.74
0,21,7,3,23,5,21,0,0,30.5,65.45,8349413,4125312,1907582,503798,61,138.5,57.7,0.0149,479,4.683002787631186,99.08,14.716365,-17.427395,53,273,6300,2001,22.6077,115.2,7.423,58.83
1,20,6,3,23,5,21,0,0,36.14,71.46,7830388,3955073,2003625,512258,76,196.4,77.5,0.0187,539,4.937399866678598,117.79,14.683547,-17.438945,327,367,6300,2001,26.7819,149.9,6.73,68.37
2,21,7,3,23,5,21,0,0,21.04,53.55,7893297,4136413,1966931,518675,46,83.0,32.9,0.0116,368,5.260300365952532,76.17,14.716365,-17.427395,53,14,300,2001,17.3937,63.2,9.39,43.88
2,19,6,3,23,5,21,0,0,20.98,51.56,7983304,3854160,1920662,487411,46,82.2,33.4,0.0121,346,4.978525965259593,77.36,14.683547,-17.438945,167,77,1650,2001,18.2464,63.1,8.642,46.66
0,20,6,3,23,5,21,0,0,27.46,60.87,8267173,4109772,1976149,473752,64,145.3,55.1,0.0153,460,5.015891057894306,103.41,14.683547,-17.438945,327,263,300,2001,22.2963,115.6,7.589,59.75
1,18,6,3,23,5,21,0,0,35.58,68.87,8077239,4149921,1994696,492728,75,200.8,83.0,0.0175,554,5.024958431780542,122.68,14.683547,-17.438945,109,96,300,2001,27.7258,149.0,6.183,74.14
0,15,5,3,23,5,21,0,0,29.86,59.89,8061045,4151801,1921379,526188,58,142.9,59.6,0.0156,474,5.2406068690813195,97.48,14.695796,-17.46843,68,40,300,2001,23.7926,117.8,8.016,57.14
2,18,6,3,23,5,21,0,0,22.63,47.9,7985465,4191802,1889800,492708,45,79.1,32.4,0.0114,333,5.179272611107215,78.03,14.683547,-17.438945,109,217,1650,2001,18.3607,62.4,9.344,44.66
1,17,5,3,23,5,21,0,0,32.29,76.87,7660387,4121642,1884115,470190,68,191.8,79.2,0.019,512,4.814475911314708,119.47,14.695796,-17.46843,351,83,6300,2001,27.455,149.3,6.434,71.27
0,17,5,3,23,5,21,0,0,29.0,60.46,8142245,3940892,2039469,516764,60,145.1,57.9,0.0154,480,5.069927380457902,102.18,14.695796,-17.46843,351,37,6300,2001,22.6474,110.4,7.871,58.63
2,17,5,3,23,5,21,0,0,21.09,50.41,7961001,4180260,1912929,514309,46,86.3,32.6,0.0116,332,4.753751758126087,78.44999999999999,14.695796,-17.46843,351,155,1650,2001,17.2906,69.0,8.68,44.55
1,16,5,3,23,5,21,0,0,32.6,76.8,7901154,4013163,2067561,476132,68,194.3,77.8,0.0171,540,4.964089119723427,118.20000000000002,14.695796,-17.46843,228,62,300,2001,27.6277,153.9,6.604,70.93
0,16,5,3,23,5,21,0,0,29.25,61.54,7938539,4060714,2091057,518866,60,151.0,55.0,0.0152,481,5.105636511516503,100.28,14.695796,-17.46843,228,312,6300,2001,23.5684,108.8,7.715,59.02
2,16,5,3,23,5,21,0,0,22.76,53.22,7762448,4190228,1932249,472637,46,80.8,35.0,0.0115,336,5.292277815511484,75.88,14.695796,-17.46843,228,414,6300,2001,18.0803,66.2,9.028,44.24
1,15,5,3,23,5,21,0,0,32.77,71.54,8418765,3968556,1989451,517804,68,206.0,83.4,0.0188,513,4.784437125747202,123.0,14.695796,-17.46843,68,47,1650,2001,26.8003,156.6,6.33,73.56
1,21,7,3,23,5,21,0,0,35.17,77.26,8352633,3936052,2105013,508753,67,197.3,78.1,0.0186,544,4.681879168637127,121.63,14.716365,-17.427395,53,273,1650,2001,26.0005,145.6,6.344,70.11
0,18,6,3,23,5,21,0,0,29.64,64.01,7830082,3761947,2043901,484999,58,140.7,58.6,0.0149,483,5.464535880366765,98.81,14.683547,-17.438945,109,1,300,2001,23.9114,114.1,7.285,59.24
2,22,7,3,23,5,21,0,0,22.44,50.05,8367906,3850459,1904782,472478,46,88.3,34.4,0.0121,347,5.197904142795039,75.17,14.716365,-17.427395,208,360,6300,2001,17.6434,63.6,9.569,43.79
1,25,8,3,23,5,21,0,0,34.43,74.46,8281947,4017261,2058734,479642,74,203.5,77.6,0.019,567,4.955039226057848,123.51,14.730851,-17.42687,232,46,6300,2001,25.9917,150.9,6.782,74.2
1,22,7,3,23,5,21,0,0,33.35,72.86,7688571,4164451,1905534,515838,75,188.5,82.6,0.018,527,4.895029656934202,119.37,14.716365,-17.427395,208,182,6300,2001,26.0445,147.9,6.759,66.93
2,15,5,3,23,5,21,0,0,23.56,48.08,8465713,4196643,2115457,480987,45,84.4,35.4,0.0113,338,4.774243767403866,79.33,14.695796,-17.46843,68,127,300,2001,17.3767,64.9,9.005,48.18
0,29,9,3,23,5,21,0,0,29.8,67.0,8234118,3799573,1891243,514992,60,149.8,55.2,0.0155,432,5.424129332832469,99.46000000000001,14.732819,-17.485155,339,17,6300,2001,24.0436,116.3,7.463,56.92
2,29,9,3,23,5,21,0,0,21.85,51.03,8087560,4001709,1922682,493292,44,80.7,34.0,0.0119,339,4.669300322304534,80.47,14.732819,-17.485155,339,402,1650,2001,17.5381,64.9,9.17,47.64
1,28,9,3,23,5,21,0,0,34.56,76.69,8197941,4127159,1943429,482241,67,205.2,81.7,0.0181,539,4.818817785530517,120.4,14.732819,-17.485155,220,86,6300,2001,26.7594,149.3,6.143,69.2
0,28,9,3,23,5,21,0,0,30.08,63.14,7683276,3916282,1907102,522091,64,145.6,58.6,0.0154,432,5.4288235246800385,105.17,14.732819,-17.485155,220,265,1650,2001,23.3255,117.1,7.177,60.93
2,28,9,3,23,5,21,0,0,21.53,48.81,7601790,4103985,2006266,506220,48,86.4,34.9,0.0124,348,4.960569656939408,76.63,14.732819,-17.485155,220,248,6300,2001,16.8039,65.2,9.28,45.68
1,27,9,3,23,5,21,0,0,32.87,72.9,8376603,4217648,2048195,474535,68,193.5,83.9,0.0178,525,4.766839134091727,116.69999999999999,14.732819,-17.485155,21,168,300,2001,27.1018,145.9,6.614,68.47
0,27,9,3,23,5,21,0,0,28.37,63.8,7558362,3830283,1977182,518569,60,148.8,56.6,0.0162,475,4.980109692949463,101.58,14.732819,-17.485155,21,370,1650,2001,23.2143,114.9,8.026,58.07
2,27,9,3,23,5,21,0,0,21.46,52.96,7987778,4085862,2027467,479629,44,83.0,31.9,0.0121,366,4.914654034702255,79.2,14.732819,-17.485155,21,269,300,2001,17.1472,63.7,8.783,46.99
0,22,7,3,23,5,21,0,0,30.71,61.89,8247704,3931823,1981568,491666,64,136.9,55.1,0.0158,462,4.809856979908368,98.24000000000001,14.716365,-17.427395,208,486,300,2001,22.4086,107.2,7.386,57.06
1,26,8,3,23,5,21,0,0,32.64,75.74,8210748,4157678,2115682,525607,76,203.0,78.0,0.017,554,4.841675148550004,117.31,14.730851,-17.42687,313,38,300,2001,27.8412,163.6,6.697,66.96
2,26,8,3,23,5,21,0,0,23.09,51.5,7713821,4116202,2033387,526126,47,88.6,32.4,0.0115,359,4.896586956935762,76.2,14.730851,-17.42687,313,336,6300,2001,17.768,63.9,9.462,44.02
0,25,8,3,23,5,21,0,0,28.25,62.01,7751376,4086859,1880266,494543,57,139.6,59.4,0.0159,479,5.190597965096964,106.5,14.730851,-17.42687,232,221,1650,2001,24.102,109.4,7.667,62.41
2,25,8,3,23,5,21,0,0,23.36,50.6,7536549,3922638,1945136,518880,47,85.3,32.7,0.0123,360,5.1268556464652955,78.05,14.730851,-17.42687,232,122,1650,2001,18.2996,61.7,8.724,46.18
1,24,8,3,23,5,21,0,0,32.85,74.99,7915474,4064581,2089084,507806,72,198.6,78.7,0.0179,511,5.086101530053946,122.44999999999999,14.730851,-17.42687,0,72,1650,2001,27.7712,149.0,6.067,70.72
0,24,8,3,23,5,21,0,0,28.22,63.76,8149529,3776308,1963951,499047,57,148.7,56.9,0.0161,470,4.91628110179439,101.49,14.730851,-17.42687,0,367,300,2001,23.7498,110.1,7.88,60.23
2,24,8,3,23,5,21,0,0,22.27,50.69,8243767,4053050,1950964,517550,49,84.7,35.0,0.0119,346,5.5712146011382355,81.25999999999999,14.730851,-17.42687,0,285,300,2001,18.2745,63.9,8.977,48.0
1,23,7,3,23,5,21,0,0,34.82,77.02,8142796,3812786,2018613,477989,71,205.3,76.2,0.0172,529,4.855243264709357,118.30000000000001,14.716365,-17.427395,352,230,6300,2001,26.3951,154.3,6.733,66.51
0,23,7,3,23,5,21,0,0,28.59,60.99,8475695,4098104,2071301,521271,60,139.0,55.1,0.0145,452,5.210935243385153,103.03999999999999,14.716365,-17.427395,352,424,1650,2001,23.0899,106.3,7.999,63.16
2,23,7,3,23,5,21,0,0,22.6,52.79,8037421,3884451,2031856,527021,44,80.8,34.8,0.0119,357,4.940824645018809,77.93,14.716365,-17.427395,352,129,300,2001,17.2823,64.0,8.863,44.46
0,26,8,3,23,5,21,0,0,29.99,67.23,7834973,3902248,1931221,515624,62,147.7,58.6,0.0155,439,4.911895277475584,100.02000000000001,14.730851,-17.42687,313,175,6300,2001,23.1073,109.1,7.414,60.46
1,29,9,3,23,5,21,0,0,32.46,73.88,7742979,3762585,2009527,482897,72,204.8,74.9,0.018,563,5.215856800510539,119.14,14.732819,-17.485155,339,213,1650,2001,28.2262,158.1,6.312,71.69
1,14,4,3,23,5,21,0,0,35.31,72.11,8409791,4114569,2005823,481796,68,196.6,75.9,0.0173,552,5.356381990612313,118.63,14.741199,-17.462393,281,315,300,2001,27.7975,147.9,6.266,71.78
2,14,4,3,23,5,21,0,0,20.96,52.28,8328182,4044320,2015168,491409,48,87.6,31.8,0.0122,358,5.104478403923158,75.81,14.741199,-17.462393,281,245,1650,2001,18.2924,64.8,9.054,43.17
2,6,2,3,23,5,21,0,0,23.09,49.82,8281037,3768434,1898605,528332,48,80.7,31.7,0.0112,364,4.674504221008285,78.08000000000001,14.679119,-17.472514,117,293,300,2001,17.2298,68.0,9.047,46.06
1,5,1,3,23,5,21,0,0,36.15,75.49,8274246,3942542,2053728,514634,74,197.2,78.0,0.0179,527,4.8556870938665595,113.72,14.734633,-17.444613,251,325,300,2001,26.5701,151.6,6.545,66.43
0,5,1,3,23,5,21,0,0,27.75,65.36,7940774,4047231,1938895,486621,63,146.6,55.7,0.0162,434,5.259008988554714,102.93,14.734633,-17.444613,251,100,6300,2001,24.27,117.6,7.129,62.35
2,5,1,3,23,5,21,0,0,22.09,52.34,7683421,4077434,1929623,523207,44,81.4,34.9,0.0122,366,4.96093820811362,80.43,14.734633,-17.444613,251,109,1650,2001,17.544,63.7,8.829,48.29
1,4,1,3,23,5,21,0,0,32.77,76.55,7825897,3809283,2066315,472882,74,198.9,75.3,0.0187,545,5.051403078840726,116.87,14.734633,-17.444613,175,473,1650,2001,26.3298,149.8,6.161,69.47
0,4,1,3,23,5,21,0,0,27.48,65.28,7819645,4148957,1931242,484014,62,141.4,56.3,0.0148,444,5.36831532098048,98.44,14.734633,-17.444613,175,428,300,2001,23.6259,116.1,7.81,57.84
2,4,1,3,23,5,21,0,0,21.05,53.2,7717543,4193556,2084198,497026,48,86.8,32.5,0.0121,365,5.015009942119753,80.18,14.734633,-17.444613,175,439,6300,2001,16.7461,63.2,8.588,47.49
1,3,1,3,23,5,21,0,0,36.24,70.92,8200857,4017020,2026477,506253,72,188.7,77.3,0.0175,558,5.26591379910989,123.09,14.734633,-17.444613,110,486,6300,2001,26.7387,146.5,6.743,74.32
2,3,1,3,23,5,21,0,0,22.26,52.71,8106965,3954136,1988734,487037,45,84.2,33.8,0.0118,345,5.145944771602155,78.1,14.734633,-17.444613,110,116,300,2001,18.5634,64.7,9.565,44.49
1,2,0,3,23,5,21,0,0,34.65,76.77,8234581,4109935,2013839,501146,71,189.3,77.8,0.017,530,4.847290012165612,123.14000000000001,14.74571,-17.452823,350,191,1650,2001,26.9594,156.7,6.634,73.9
0,2,0,3,23,5,21,0,0,30.47,66.62,7537370,3978261,1912187,499967,60,136.4,57.3,0.0156,431,4.961830777117149,104.61,14.74571,-17.452823,350,451,300,2001,23.1958,107.9,7.945,61.0
